Date Time,Open,High,Low,Close,Volume,Adj Close
21-01-2020 04:15,926.25,926.75,926.25,926.5,61,926.5
21-01-2020 04:30,926.5,926.5,926,926.5,66,926.5
21-01-2020 04:45,926.5,927,926.5,926.75,64,926.75
21-01-2020 05:00,926.5,926.75,926.25,926.25,34,926.25
21-01-2020 05:15,926.25,926.5,926,926,32,926
21-01-2020 05:30,926,926.25,925.75,926,37,926
21-01-2020 05:45,925.75,926,924,924.75,991,924.75
21-01-2020 06:00,925,925.5,924.25,925.25,444,925.25
21-01-2020 06:15,925.25,925.75,924.5,924.75,213,924.75
21-01-2020 06:30,924.5,924.75,924.25,924.75,116,924.75
21-01-2020 06:45,924.5,925.5,924.25,924.25,184,924.25
21-01-2020 07:00,924.5,925,924,925,257,925
21-01-2020 07:15,924.75,925,924.5,924.75,206,924.75
21-01-2020 07:30,924.75,925.5,924.75,925.25,125,925.25
21-01-2020 07:45,925.25,925.75,925.25,925.75,61,925.75
21-01-2020 08:00,925.5,926.25,925,925.75,160,925.75
21-01-2020 08:15,925.75,926,925,925,237,925
21-01-2020 08:30,925,925.25,924.75,925.25,254,925.25
21-01-2020 08:45,925.25,925.75,924.75,925.5,188,925.5
21-01-2020 09:00,925.5,925.5,925,925.25,71,925.25
21-01-2020 09:15,925.25,925.5,924.75,925.25,1182,925.25
21-01-2020 09:30,925.25,925.75,925.25,925.75,211,925.75
21-01-2020 09:45,925.75,925.75,925,925,150,925
21-01-2020 10:00,925,926.25,925,926,369,926
21-01-2020 10:15,926,926.5,925.75,926.25,215,926.25
21-01-2020 10:30,926,926.5,925.5,926.5,360,926.5
21-01-2020 10:45,926.25,926.5,925.75,925.75,154,925.75
21-01-2020 11:00,925.75,926.5,925.75,926,84,926
21-01-2020 11:15,926,926.5,926,926.5,98,926.5
21-01-2020 11:30,926.5,927,926.25,926.75,160,926.75
21-01-2020 11:45,927,927.25,926.25,926.25,292,926.25
21-01-2020 12:00,926.25,926.75,926.25,926.75,61,926.75
21-01-2020 12:15,926.5,926.75,925.5,925.75,464,925.75
21-01-2020 12:30,925.75,926,924,924.75,506,924.75
21-01-2020 12:45,924.5,925,924,924.25,432,924.25
21-01-2020 13:00,924.25,924.5,923.25,924,660,924
21-01-2020 13:15,924,925,923.5,924.75,258,924.75
21-01-2020 13:30,924.75,925,923.25,923.25,781,923.25
21-01-2020 13:45,923.25,923.5,922.25,922.5,1687,922.5
21-01-2020 14:45,922.5,923.5,917.25,918,15641,918
21-01-2020 15:00,918,920,917.75,919.75,5299,919.75
21-01-2020 15:15,919.75,920,918.5,919.5,2982,919.5
21-01-2020 15:30,919.5,920.25,917.5,917.75,4246,917.75
21-01-2020 15:45,917.75,918.75,917,917,4135,917
21-01-2020 16:00,917,917,915.25,916.5,9737,916.5
21-01-2020 16:15,916.75,917,916,916.5,3527,916.5
21-01-2020 16:30,916.5,917,916.25,916.25,2648,916.25
21-01-2020 16:45,916.5,918.75,916.25,918.5,2637,918.5
21-01-2020 17:00,918.5,918.5,916.75,917,1971,917
21-01-2020 17:15,917,917.5,916.25,916.75,3928,916.75
21-01-2020 17:30,916.5,918.5,916.5,918,2828,918
21-01-2020 17:45,918,918,917.25,917.75,1718,917.75
21-01-2020 18:00,917.75,918,917,917,1660,917
21-01-2020 18:15,917,917.75,916.75,917.25,2388,917.25
21-01-2020 18:30,917.25,917.25,916.75,916.75,1819,916.75
21-01-2020 18:45,916.75,917,916.25,916.75,6319,916.75
21-01-2020 19:00,916.75,917.5,916.25,916.5,3197,916.5
21-01-2020 19:15,916.25,916.5,915.25,916,12650,916
21-01-2020 19:30,916,916.25,915.25,915.5,2923,915.5
22-01-2020 01:15,917,917.25,915,915,1814,915
22-01-2020 01:30,915,915.5,915,915.5,399,915.5
22-01-2020 01:45,915.5,916,915,915.75,623,915.75
22-01-2020 02:00,915.5,916,914.5,915.25,1310,915.25
22-01-2020 02:15,915.25,915.75,914.5,915.75,143,915.75
22-01-2020 02:30,915.75,916.25,915.75,916,201,916
22-01-2020 02:45,915.75,916.5,915.75,916.5,403,916.5
22-01-2020 03:00,916.5,916.5,915.75,916.5,188,916.5
22-01-2020 03:15,916.25,916.5,916,916.5,229,916.5
22-01-2020 03:30,916.5,916.5,916.25,916.5,127,916.5
22-01-2020 03:45,916.5,916.75,916.25,916.5,200,916.5
22-01-2020 04:00,916.5,916.5,916,916.25,69,916.25
22-01-2020 04:15,916.25,916.5,916.25,916.5,31,916.5
22-01-2020 04:30,916.5,916.75,916.5,916.5,273,916.5
22-01-2020 04:45,916.5,916.75,916.5,916.75,44,916.75
22-01-2020 05:00,916.75,916.75,916.5,916.75,18,916.75
22-01-2020 05:15,916.75,917,916.75,917,77,917
22-01-2020 05:30,917,917.5,916.75,917.25,257,917.25
22-01-2020 05:45,917,917,916.75,917,64,917
22-01-2020 06:00,917,917,916.5,917,134,917
22-01-2020 06:15,917,917.25,916.75,917,162,917
22-01-2020 06:30,916.75,917.25,916.25,917.25,268,917.25
22-01-2020 06:45,917.25,917.75,917,917.75,376,917.75
